Protein,Prediction,SP(Sec/SPI),OTHER,CS Position
NCU05955T0,SP(Sec/SPI),0.9919889999999999,0.008011,CS pos: 20-21. VRA-AA. Pr: 0.6124
NCU05954T0,OTHER,0.000713,0.999287,
NCU05953T0,OTHER,0.004302,0.995698,
NCU05952T0,OTHER,0.0017850000000000001,0.998215,
NCU05951T0,OTHER,0.0019399999999999999,0.9980600000000001,
NCU05950T0,OTHER,0.001809,0.9981909999999999,
NCU05949T0,OTHER,0.002242,0.997758,
NCU05948T0,OTHER,0.001155,0.9988450000000001,
NCU05948T1,OTHER,0.001155,0.9988450000000001,
NCU05947T0,OTHER,0.015484,0.984516,
NCU12130T0,OTHER,0.001281,0.998719,
NCU05946T0,OTHER,0.001854,0.9981459999999999,
NCU05945T0,OTHER,0.000629,0.9993709999999999,
NCU05944T0,OTHER,0.0008609999999999999,0.9991389999999999,
NCU05943T0,OTHER,0.001477,0.9985229999999999,
NCU05942T0,OTHER,0.00041600000000000003,0.999584,
NCU05941T1,OTHER,0.000594,0.9994059999999999,
NCU05941T0,OTHER,0.000594,0.9994059999999999,
NCU05940T0,SP(Sec/SPI),0.997986,0.002014,CS pos: 22-23. VHS-IP. Pr: 0.9013
NCU12131T0,OTHER,0.00074,0.99926,
NCU05939T0,OTHER,0.001196,0.9988040000000001,
NCU05938T0,OTHER,0.008652,0.991348,
NCU05937T0,OTHER,0.000601,0.9993989999999999,
NCU05936T0,OTHER,0.001059,0.998941,
NCU11059T0,OTHER,0.00137,0.9986299999999999,
NCU05935T0,SP(Sec/SPI),0.931141,0.068859,CS pos: 25-26. ISA-FP. Pr: 0.8156
NCU05934T0,OTHER,0.000576,0.999424,
NCU05933T0,OTHER,0.001039,0.9989610000000001,
NCU05932T0,SP(Sec/SPI),0.9614379999999999,0.038562,CS pos: 39-40. VAS-HA. Pr: 0.4327
NCU05931T0,OTHER,0.0013390000000000001,0.998661,
NCU05929T0,OTHER,0.072785,0.927215,
NCU05928T0,OTHER,0.002346,0.997654,
NCU05927T0,OTHER,0.0007160000000000001,0.9992840000000001,
NCU05926T0,OTHER,0.000698,0.999302,
NCU05925T0,OTHER,0.000605,0.999395,
NCU05924T0,SP(Sec/SPI),0.9964120000000001,0.003588,CS pos: 16-17. AMA-AP. Pr: 0.8414
NCU05923T0,SP(Sec/SPI),0.984499,0.015501,CS pos: 23-24. CSA-QY. Pr: 0.9717
NCU05922T0,OTHER,0.001495,0.998505,
NCU05921T0,OTHER,0.000656,0.999344,
NCU05920T0,OTHER,0.0006219999999999999,0.9993780000000001,
NCU05919T0,OTHER,0.002471,0.9975290000000001,
NCU05918T0,OTHER,0.001323,0.998677,
NCU05917T0,SP(Sec/SPI),0.970239,0.029761000000000003,CS pos: 18-19. VQA-QW. Pr: 0.9195
NCU05916T0,OTHER,0.2969,0.7031,
NCU05915T0,SP(Sec/SPI),0.97441,0.02559,CS pos: 19-20. SFA-AN. Pr: 0.8860
NCU05914T0,OTHER,0.004507,0.9954930000000001,
NCU05912T0,OTHER,0.000696,0.9993040000000001,
NCU05911T0,OTHER,0.0009880000000000002,0.9990120000000001,
NCU05910T0,OTHER,0.00385,0.99615,
NCU05909T0,OTHER,0.002191,0.9978090000000001,
NCU05908T0,SP(Sec/SPI),0.9010729999999999,0.098927,CS pos: 17-18. AMA-AC. Pr: 0.5645
NCU05907T0,OTHER,0.004679,0.9953209999999999,
NCU05906T0,OTHER,0.000254,0.9997459999999999,
NCU05159T0,SP(Sec/SPI),0.925839,0.074161,CS pos: 21-22. VGA-SP. Pr: 0.7673
NCU05158T0,SP(Sec/SPI),0.6596770000000001,0.340323,CS pos: 26-27. AAS-HE. Pr: 0.3253
NCU05157T0,OTHER,0.00218,0.99782,
NCU05156T0,SP(Sec/SPI),0.9938530000000001,0.006147,CS pos: 18-19. ASA-KE. Pr: 0.8756
NCU05155T0,SP(Sec/SPI),0.918583,0.08141699999999999,CS pos: 26-27. SLA-LP. Pr: 0.3482
NCU05154T0,OTHER,0.000659,0.999341,
NCU05153T0,OTHER,0.001356,0.9986440000000001,
NCU12132T0,OTHER,0.229877,0.770123,
NCU05152T0,SP(Sec/SPI),0.587109,0.412891,CS pos: 24-25. STA-CY. Pr: 0.1857
NCU17135T0,OTHER,0.001029,0.9989709999999999,
NCU05151T0,OTHER,0.000357,0.9996430000000001,
NCU05150T0,OTHER,0.00101,0.9989899999999999,
NCU05149T0,OTHER,0.002008,0.997992,
NCU05148T0,OTHER,0.001678,0.9983219999999999,
NCU05147T0,OTHER,0.02096,0.9790399999999999,
NCU05146T0,OTHER,0.001684,0.998316,
NCU05145T0,OTHER,0.001775,0.998225,
NCU05143T0,SP(Sec/SPI),0.847517,0.15248299999999998,CS pos: 21-22. SLA-VP. Pr: 0.5665
NCU05142T0,OTHER,0.002229,0.997771,
NCU05141T0,OTHER,0.0034159999999999998,0.996584,
NCU10883T1,OTHER,0.00063,0.9993700000000001,
NCU10883T0,OTHER,0.013178,0.986822,
NCU05138T0,OTHER,0.297698,0.7023020000000001,
NCU05137T0,SP(Sec/SPI),0.930219,0.069781,CS pos: 24-25. ALA-AK. Pr: 0.7278
NCU05136T0,OTHER,0.001132,0.998868,
NCU05135T0,OTHER,0.015433,0.984567,
NCU05134T0,SP(Sec/SPI),0.9721780000000001,0.027822000000000003,CS pos: 18-19. STA-LL. Pr: 0.5712
NCU05133T0,OTHER,0.000594,0.9994059999999999,
NCU05132T0,OTHER,0.000624,0.999376,
NCU05131T1,OTHER,0.0036270000000000004,0.996373,
NCU05131T0,OTHER,0.0010869999999999999,0.9989129999999999,
NCU05130T0,OTHER,0.001106,0.9988940000000001,
NCU05129T0,OTHER,0.000826,0.999174,
NCU17136T0,OTHER,0.000886,0.999114,
NCU05128T0,OTHER,0.000723,0.9992770000000001,
NCU05127T0,OTHER,0.001362,0.9986379999999999,
NCU05126T0,OTHER,0.004731,0.9952690000000001,
NCU17137T0,OTHER,0.012495000000000001,0.987505,
NCU17138T0,OTHER,0.000618,0.999382,
NCU12137T0,OTHER,0.000554,0.999446,
NCU05123T0,OTHER,0.211155,0.788845,
NCU05122T0,SP(Sec/SPI),0.999382,0.000618,CS pos: 19-20. AEA-CK. Pr: 0.9614
NCU05121T0,SP(Sec/SPI),0.992367,0.007633,CS pos: 21-22. VQA-AS. Pr: 0.7367
NCU05120T0,OTHER,0.001498,0.998502,
NCU05119T0,OTHER,0.120992,0.879008,
NCU05118T0,OTHER,0.00073,0.9992700000000001,
NCU05117T0,OTHER,0.0016510000000000001,0.9983489999999999,
NCU05116T0,OTHER,0.01051,0.98949,
NCU05115T0,OTHER,0.097274,0.902726,
NCU05114T0,OTHER,0.005971,0.994029,
NCU05113T0,SP(Sec/SPI),0.9993780000000001,0.0006219999999999999,CS pos: 19-20. VGA-AP. Pr: 0.9265
NCU05112T0,OTHER,0.000465,0.9995350000000001,
NCU05111T0,OTHER,0.001995,0.9980049999999999,
NCU05110T0,OTHER,0.000858,0.999142,
NCU05108T0,OTHER,0.002496,0.9975040000000001,
NCU05107T0,OTHER,0.00078,0.9992200000000001,
NCU05106T0,OTHER,0.00075,0.99925,
NCU05105T0,SP(Sec/SPI),0.9630120000000001,0.036988,CS pos: 20-21. AVA-SP. Pr: 0.7924
NCU05104T0,SP(Sec/SPI),0.996658,0.0033420000000000004,CS pos: 20-21. ATA-QQ. Pr: 0.8975
NCU05102T0,OTHER,0.000363,0.9996370000000001,
NCU05101T0,OTHER,0.000656,0.999344,
NCU05100T0,OTHER,0.000766,0.9992340000000001,
NCU05099T0,OTHER,0.004978,0.995022,
NCU05098T0,OTHER,0.0017510000000000002,0.9982489999999999,
NCU05097T0,OTHER,0.000794,0.9992059999999999,
NCU05096T0,SP(Sec/SPI),0.9524739999999999,0.047526,CS pos: 17-18. AYA-AP. Pr: 0.7991
NCU05095T0,OTHER,0.000523,0.9994770000000001,
NCU05094T0,OTHER,0.000762,0.999238,
NCU05094T1,OTHER,0.00366,0.99634,
NCU05093T0,OTHER,0.000426,0.999574,
NCU05092T0,OTHER,0.0012259999999999999,0.9987739999999999,
NCU05091T0,OTHER,0.000468,0.999532,
NCU05089T0,OTHER,0.001286,0.998714,
NCU05086T0,OTHER,0.0036810000000000002,0.9963190000000001,
NCU05085T0,OTHER,0.001663,0.998337,
NCU05084T0,OTHER,0.001598,0.998402,
NCU12144T0,OTHER,0.001376,0.998624,
NCU05083T0,OTHER,0.0005610000000000001,0.999439,
NCU05082T0,OTHER,0.035556,0.9644440000000001,
NCU05081T0,OTHER,0.0014990000000000001,0.998501,
NCU05080T0,OTHER,0.002582,0.997418,
NCU17143T0,OTHER,0.0035979999999999996,0.996402,
NCU05079T0,OTHER,0.001231,0.998769,
NCU05078T0,OTHER,0.023627000000000002,0.9763729999999999,
NCU05077T0,OTHER,0.000579,0.9994209999999999,
NCU05076T0,OTHER,0.000978,0.999022,
NCU05075T0,OTHER,0.00265,0.99735,
NCU05074T0,OTHER,0.000495,0.999505,
NCU05073T0,OTHER,0.000325,0.999675,
NCU05071T0,SP(Sec/SPI),0.997238,0.002762,CS pos: 16-17. ASA-MS. Pr: 0.6367
NCU05070T0,OTHER,0.017293,0.982707,
NCU05069T0,OTHER,0.001335,0.9986649999999999,
NCU05068T0,OTHER,0.001745,0.9982549999999999,
NCU10697T0,OTHER,0.00168,0.9983200000000001,
NCU10911T0,OTHER,0.002445,0.997555,
NCU05067T0,OTHER,0.001376,0.998624,
NCU05066T0,OTHER,0.00634,0.99366,
NCU05064T0,OTHER,0.001276,0.998724,
NCU05063T0,SP(Sec/SPI),0.8742270000000001,0.125773,CS pos: 14-15. ALA-AP. Pr: 0.4055
NCU05062T0,OTHER,0.000495,0.999505,
NCU05061T0,OTHER,0.000808,0.999192,
NCU05060T0,SP(Sec/SPI),0.997862,0.0021379999999999997,CS pos: 25-26. ASA-EQ. Pr: 0.9359
NCU05059T0,SP(Sec/SPI),0.8493040000000001,0.150696,CS pos: 18-19. RCG-LR. Pr: 0.1370
NCU05058T0,OTHER,0.001848,0.998152,
NCU05057T0,SP(Sec/SPI),0.9856299999999999,0.014369999999999999,CS pos: 18-19. VSA-QQ. Pr: 0.8818
NCU05056T0,OTHER,0.001149,0.998851,
NCU05055T0,OTHER,0.000736,0.9992639999999999,
NCU05054T0,SP(Sec/SPI),0.933033,0.066967,CS pos: 19-20. ASG-AV. Pr: 0.6355
NCU05053T0,OTHER,0.002779,0.9972209999999999,
NCU05051T0,OTHER,0.002758,0.997242,
NCU05052T0,SP(Sec/SPI),0.9597690000000001,0.040231,CS pos: 25-26. VLP-AS. Pr: 0.4635
NCU05050T0,OTHER,0.001686,0.9983139999999999,
NCU05049T0,OTHER,0.000956,0.999044,
NCU05048T0,SP(Sec/SPI),0.8376,0.1624,CS pos: 27-28. CAG-MY. Pr: 0.4835
NCU05047T0,OTHER,0.001837,0.9981629999999999,
NCU05046T0,OTHER,0.001026,0.998974,
NCU05045T0,OTHER,0.001364,0.9986360000000001,
NCU05044T0,OTHER,0.000583,0.999417,
NCU05043T0,SP(Sec/SPI),0.996444,0.003556,CS pos: 23-24. CLS-QD. Pr: 0.8110
NCU05042T0,SP(Sec/SPI),0.994052,0.005947999999999999,CS pos: 27-28. VSA-GI. Pr: 0.7973
NCU05041T0,OTHER,0.000559,0.999441,
NCU17145T0,OTHER,0.00045999999999999996,0.99954,
NCU05040T0,OTHER,0.013722999999999999,0.9862770000000001,
NCU05039T0,OTHER,0.00045,0.99955,
NCU05038T0,OTHER,0.000664,0.9993360000000001,
NCU05037T0,OTHER,0.002367,0.997633,
NCU05036T0,OTHER,0.000852,0.9991479999999999,
NCU05035T0,OTHER,0.001145,0.9988549999999999,
NCU05034T0,OTHER,0.000365,0.999635,
NCU05033T0,OTHER,0.000336,0.999664,
NCU05032T1,OTHER,0.0016469999999999998,0.998353,
NCU05032T0,OTHER,0.0016469999999999998,0.998353,
NCU05031T0,SP(Sec/SPI),0.997675,0.002325,CS pos: 24-25. VLA-AP. Pr: 0.7057
NCU05030T0,SP(Sec/SPI),0.99319,0.006809999999999999,CS pos: 19-20. TIA-AP. Pr: 0.4325
NCU05029T0,OTHER,0.0004940000000000001,0.9995059999999999,
NCU05028T0,OTHER,0.001097,0.9989030000000001,
NCU05027T0,OTHER,0.002832,0.997168,
NCU11219T0,OTHER,0.002402,0.997598,
NCU11220T0,OTHER,0.000964,0.999036,
NCU17150T0,SP(Sec/SPI),0.99977,0.00022999999999999998,CS pos: 21-22. VKA-AD. Pr: 0.9501
NCU05025T0,OTHER,0.0015869999999999999,0.9984129999999999,
NCU05024T0,OTHER,0.000536,0.9994639999999999,
NCU05023T0,OTHER,0.001058,0.998942,
NCU05022T0,OTHER,0.003319,0.9966809999999999,
NCU05020T0,OTHER,0.0020559999999999997,0.997944,
NCU05019T0,OTHER,0.012069,0.987931,
NCU05018T0,OTHER,0.0013650000000000001,0.998635,
NCU05017T0,OTHER,0.001452,0.998548,
NCU05016T0,OTHER,0.0016010000000000002,0.9983989999999999,
NCU05015T0,OTHER,0.000728,0.9992719999999999,
NCU05014T0,OTHER,0.0017399999999999998,0.99826,
NCU05014T1,OTHER,0.0017399999999999998,0.99826,
NCU05013T0,OTHER,0.0014349999999999999,0.9985649999999999,
NCU05012T0,OTHER,0.001008,0.998992,
NCU05011T0,OTHER,0.00317,0.9968299999999999,
NCU05010T0,OTHER,0.000901,0.999099,
NCU05009T1,OTHER,0.004666,0.995334,
NCU05009T0,OTHER,0.004666,0.995334,
NCU05008T0,OTHER,0.005681,0.9943190000000001,
NCU05007T0,OTHER,0.002315,0.997685,
NCU05006T0,OTHER,0.0008230000000000001,0.9991770000000001,
NCU05005T0,OTHER,0.001215,0.998785,
NCU05004T0,OTHER,0.000384,0.999616,
NCU10597T0,OTHER,0.002719,0.997281,
NCU05001T0,OTHER,0.10518,0.8948200000000001,
NCU12150T0,OTHER,0.002525,0.997475,
NCU12151T0,OTHER,0.0011710000000000002,0.9988290000000001,
NCU12152T0,OTHER,0.0007469999999999999,0.9992530000000001,
NCU05000T0,OTHER,0.0020469999999999998,0.9979530000000001,
NCU12154T0,OTHER,0.0006129999999999999,0.999387,
NCU04998T0,SP(Sec/SPI),0.995509,0.004490999999999999,CS pos: 18-19. IEA-IT. Pr: 0.9412
NCU04997T0,SP(Sec/SPI),0.9779700000000001,0.02203,CS pos: 18-19. VTA-QL. Pr: 0.8272
NCU04996T0,OTHER,0.389338,0.610662,
NCU10537T0,OTHER,0.002339,0.997661,
NCU04994T0,OTHER,0.390318,0.609682,
NCU12156T0,OTHER,0.001485,0.9985149999999999,
NCU04992T0,OTHER,0.000865,0.999135,
NCU04991T0,OTHER,0.045143,0.954857,
NCU09306T0,OTHER,0.002897,0.9971030000000001,
NCU11424T0,OTHER,0.002141,0.997859,
NCU09305T0,OTHER,0.00032599999999999996,0.999674,
NCU09304T0,OTHER,0.0010890000000000001,0.9989110000000001,
NCU09303T0,OTHER,0.000339,0.999661,
NCU09302T0,OTHER,0.000523,0.9994770000000001,
NCU09301T0,OTHER,0.000792,0.999208,
NCU09301T2,OTHER,0.000792,0.999208,
NCU09301T1,OTHER,0.000792,0.999208,
NCU09300T0,OTHER,0.001035,0.998965,
NCU09300T1,OTHER,0.001035,0.998965,
NCU09299T0,OTHER,0.000344,0.999656,
NCU11409T0,OTHER,0.00197,0.99803,
NCU11410T0,OTHER,0.000258,0.999742,
NCU09297T0,OTHER,0.000695,0.9993049999999999,
NCU09296T0,SP(Sec/SPI),0.974891,0.025109,CS pos: 32-33. TDA-VH. Pr: 0.9146
NCU09296T1,SP(Sec/SPI),0.974891,0.025109,CS pos: 32-33. TDA-VH. Pr: 0.9146
NCU09295T0,OTHER,0.043501,0.956499,
NCU09294T0,OTHER,0.061583000000000006,0.9384170000000001,
NCU09293T0,OTHER,0.00182,0.99818,
NCU17154T0,OTHER,0.000781,0.9992190000000001,
NCU17155T0,OTHER,0.199262,0.8007380000000001,
NCU09291T0,OTHER,0.288927,0.711073,
NCU09290T0,OTHER,0.001147,0.9988530000000001,
NCU09289T0,OTHER,0.00041600000000000003,0.999584,
NCU09288T0,OTHER,0.00038700000000000003,0.999613,
NCU09287T0,OTHER,0.000872,0.999128,
NCU11411T0,SP(Sec/SPI),0.503711,0.49628900000000004,CS pos: 21-22. VGA-HL. Pr: 0.2571
NCU09285T0,OTHER,0.001565,0.9984350000000001,
NCU12058T0,OTHER,0.000807,0.999193,
NCU12057T0,OTHER,0.003592,0.996408,
NCU09283T0,OTHER,0.000781,0.9992190000000001,
NCU09284T0,OTHER,0.003764,0.996236,
NCU09282T0,OTHER,0.0019190000000000001,0.998081,
NCU09281T0,SP(Sec/SPI),0.994943,0.005057,CS pos: 20-21. ASA-AP. Pr: 0.7810
NCU09280T0,SP(Sec/SPI),0.9823860000000001,0.017613999999999998,CS pos: 24-25. TTG-GP. Pr: 0.6122
NCU17157T0,OTHER,0.002654,0.997346,
NCU09279T0,SP(Sec/SPI),0.9987379999999999,0.0012619999999999999,CS pos: 20-21. AHG-SP. Pr: 0.8893
NCU09278T0,OTHER,0.008223999999999999,0.991776,
NCU09277T0,OTHER,0.00043099999999999996,0.999569,
NCU09276T0,OTHER,0.002426,0.997574,
NCU09275T0,OTHER,0.001448,0.998552,
NCU09274T0,OTHER,0.002775,0.997225,
NCU09273T0,OTHER,0.001842,0.998158,
NCU09272T0,OTHER,0.001477,0.9985229999999999,
NCU09271T0,OTHER,0.00119,0.9988100000000001,
NCU09271T1,OTHER,0.00119,0.9988100000000001,
NCU09270T0,OTHER,0.003109,0.996891,
NCU09430T0,OTHER,0.000728,0.9992719999999999,
NCU09431T0,SP(Sec/SPI),0.896487,0.10351300000000001,CS pos: 25-26. LLA-DT. Pr: 0.5166
NCU09432T0,OTHER,0.001299,0.9987010000000001,
NCU09432T1,OTHER,0.001299,0.9987010000000001,
NCU09433T0,OTHER,0.0047020000000000005,0.9952979999999999,
NCU09434T0,OTHER,0.000728,0.9992719999999999,
NCU09435T0,OTHER,0.000663,0.999337,
NCU09436T0,OTHER,0.001907,0.998093,
NCU09437T0,OTHER,0.0008529999999999999,0.9991469999999999,
NCU09438T0,OTHER,0.00075,0.99925,
NCU09439T0,OTHER,0.006795000000000001,0.9932049999999999,
NCU09440T0,OTHER,0.0008439999999999999,0.9991559999999999,
NCU09441T0,OTHER,0.001017,0.998983,
NCU09442T0,OTHER,0.0003,0.9997,
NCU09443T0,OTHER,0.001667,0.998333,
NCU09444T0,OTHER,0.002653,0.997347,
NCU09445T0,SP(Sec/SPI),0.9646049999999999,0.035394999999999996,CS pos: 18-19. AAA-AP. Pr: 0.4650
NCU09447T0,OTHER,0.001989,0.9980110000000001,
NCU09448T0,SP(Sec/SPI),0.999323,0.000677,CS pos: 22-23. VVA-QV. Pr: 0.7710
NCU09449T0,OTHER,0.001483,0.998517,
NCU09450T0,OTHER,0.050686,0.949314,
NCU09451T0,OTHER,0.001639,0.998361,
NCU17161T0,OTHER,0.0029170000000000003,0.9970829999999999,
NCU09452T0,OTHER,0.000132,0.999868,
NCU09453T0,OTHER,0.001343,0.998657,
NCU09455T0,OTHER,0.0008039999999999999,0.9991959999999999,
NCU09456T0,OTHER,0.0037189999999999996,0.996281,
NCU09458T0,OTHER,0.0037189999999999996,0.996281,
NCU09458T1,OTHER,0.0037189999999999996,0.996281,
NCU09459T0,OTHER,0.002587,0.9974129999999999,
NCU09460T0,OTHER,0.002353,0.997647,
NCU09993T0,OTHER,0.007209999999999999,0.99279,
NCU12052T0,OTHER,0.000244,0.999756,
NCU09992T0,SP(Sec/SPI),0.987281,0.012719,CS pos: 19-20. AHA-AF. Pr: 0.9126
NCU12051T0,SP(Sec/SPI),0.6087090000000001,0.391291,CS pos: 32-33. SLS-GR. Pr: 0.1361
NCU12050T0,OTHER,0.000458,0.999542,
NCU09990T0,SP(Sec/SPI),0.687746,0.312254,CS pos: 24-25. ATA-NQ. Pr: 0.4794
NCU10539T0,OTHER,0.054155999999999996,0.945844,
NCU10538T0,OTHER,0.000992,0.999008,
NCU09988T0,OTHER,0.0014269999999999999,0.9985729999999999,
NCU09986T0,OTHER,0.002135,0.997865,
NCU09020T0,OTHER,0.0009609999999999999,0.9990389999999999,
NCU09022T0,OTHER,0.0014089999999999999,0.998591,
NCU09023T0,SP(Sec/SPI),0.8663930000000001,0.133607,CS pos: 23-24. VLT-LD. Pr: 0.7409
NCU09024T0,SP(Sec/SPI),0.999492,0.000508,CS pos: 16-17. ALA-AP. Pr: 0.4713
NCU09025T0,OTHER,0.001084,0.998916,
NCU09026T0,SP(Sec/SPI),0.950551,0.049449,CS pos: 24-25. SHA-VP. Pr: 0.8231
NCU09027T0,OTHER,0.000363,0.9996370000000001,
NCU09028T0,OTHER,0.088893,0.911107,
NCU09029T0,SP(Sec/SPI),0.9629629999999999,0.037037,CS pos: 17-18. TTA-TP. Pr: 0.5870
NCU09030T0,OTHER,0.004384000000000001,0.995616,
NCU09031T0,OTHER,0.15495799999999998,0.845042,
NCU09032T0,OTHER,0.0033450000000000003,0.996655,
NCU09033T0,OTHER,0.0010810000000000001,0.998919,
NCU09034T0,OTHER,0.0016820000000000001,0.998318,
NCU09035T0,OTHER,0.013082,0.9869180000000001,
NCU09036T0,OTHER,0.004733,0.995267,
NCU09037T0,OTHER,0.002097,0.9979030000000001,
NCU09038T0,OTHER,0.004372,0.9956280000000001,
NCU09039T0,OTHER,0.001516,0.998484,
NCU09040T0,OTHER,0.001003,0.9989969999999999,
NCU09041T0,OTHER,0.002656,0.997344,
NCU09042T1,SP(Sec/SPI),0.924534,0.07546599999999999,CS pos: 25-26. ATA-AD. Pr: 0.5616
NCU09042T0,SP(Sec/SPI),0.924534,0.07546599999999999,CS pos: 25-26. ATA-AD. Pr: 0.5616
NCU09043T0,OTHER,0.0009539999999999999,0.9990459999999999,
NCU09045T0,OTHER,0.001254,0.9987459999999999,
NCU09046T0,SP(Sec/SPI),0.9869680000000001,0.013032,CS pos: 20-21. TSA-VA. Pr: 0.3199
NCU17167T0,OTHER,0.000728,0.9992719999999999,
NCU09048T0,OTHER,0.001017,0.998983,
NCU09049T0,OTHER,0.004527000000000001,0.9954729999999999,
NCU09050T0,OTHER,0.0023510000000000002,0.997649,
NCU11396T0,SP(Sec/SPI),0.797067,0.202933,CS pos: 31-32. VSG-GP. Pr: 0.7623
NCU11395T0,OTHER,0.001485,0.9985149999999999,
NCU09052T0,OTHER,0.000188,0.999812,
NCU09053T0,OTHER,0.001532,0.998468,
NCU09054T0,OTHER,0.0015609999999999999,0.998439,
NCU09055T0,SP(Sec/SPI),0.999784,0.00021600000000000002,CS pos: 16-17. AMA-QN. Pr: 0.9411
NCU09056T0,OTHER,0.001847,0.9981530000000001,
NCU09057T0,OTHER,0.00159,0.99841,
NCU09058T0,OTHER,0.00057,0.9994299999999999,
NCU09059T0,SP(Sec/SPI),0.994225,0.005775,CS pos: 23-24. ALA-SP. Pr: 0.9155
NCU09060T0,OTHER,0.000278,0.9997219999999999,
NCU09061T0,OTHER,0.001403,0.998597,
NCU09062T0,OTHER,0.000599,0.999401,
NCU09063T0,OTHER,0.001452,0.998548,
NCU11000T2,OTHER,0.001362,0.9986379999999999,
NCU11000T1,OTHER,0.000531,0.999469,
NCU11000T0,OTHER,0.000531,0.999469,
NCU06859T0,OTHER,0.000794,0.9992059999999999,
NCU06860T0,OTHER,0.003114,0.996886,
NCU06861T0,SP(Sec/SPI),0.957828,0.042172,CS pos: 25-26. ALA-AL. Pr: 0.7436
NCU06862T0,OTHER,0.000925,0.999075,
NCU06863T1,OTHER,0.001946,0.9980540000000001,
NCU06863T0,OTHER,0.001998,0.9980020000000001,
NCU06864T0,OTHER,0.0007019999999999999,0.9992979999999999,
NCU06866T0,OTHER,0.000666,0.9993340000000001,
NCU06867T1,OTHER,0.0018679999999999999,0.998132,
NCU06867T0,OTHER,0.0018679999999999999,0.998132,
NCU06868T0,OTHER,0.004031,0.9959690000000001,
NCU06869T1,OTHER,0.005915,0.994085,
NCU06869T0,OTHER,0.005915,0.994085,
NCU10436T0,OTHER,0.0010119999999999999,0.9989879999999999,
NCU06870T0,OTHER,0.000434,0.999566,
NCU06871T0,OTHER,0.009154,0.9908459999999999,
NCU06872T0,OTHER,0.069853,0.930147,
NCU06874T0,OTHER,0.000327,0.9996729999999999,
NCU06875T0,OTHER,0.004027,0.995973,
NCU06876T0,OTHER,0.045718,0.954282,
NCU06877T0,OTHER,0.000781,0.9992190000000001,
NCU06877T1,OTHER,0.001656,0.998344,
NCU06878T0,OTHER,0.000248,0.9997520000000001,
NCU06879T0,OTHER,0.004406,0.9955940000000001,
NCU06880T0,OTHER,0.000824,0.9991760000000001,
NCU06881T0,OTHER,0.001115,0.998885,
NCU06882T0,OTHER,0.000183,0.999817,
NCU06883T0,OTHER,0.00132,0.9986799999999999,
NCU06884T0,OTHER,0.0035789999999999997,0.9964209999999999,
NCU06885T0,OTHER,0.000491,0.999509,
NCU06886T0,OTHER,0.000475,0.999525,
NCU06887T0,OTHER,0.0008640000000000001,0.999136,
NCU06888T0,SP(Sec/SPI),0.521995,0.478005,CS pos: 25-26. ILP-HT. Pr: 0.3182
NCU17170T0,OTHER,0.0010279999999999998,0.998972,
NCU06889T0,OTHER,0.004457,0.9955430000000001,
NCU06890T0,OTHER,0.000644,0.9993559999999999,
NCU17171T0,OTHER,0.002963,0.9970370000000001,
NCU12046T0,OTHER,0.0019219999999999999,0.998078,
NCU06892T0,OTHER,0.000677,0.999323,
NCU06893T0,OTHER,0.047918999999999996,0.952081,
NCU06894T0,OTHER,0.000371,0.9996290000000001,
NCU06895T0,OTHER,0.056659,0.943341,
NCU06896T0,OTHER,0.00044,0.99956,
NCU06897T0,OTHER,0.000802,0.9991979999999999,
NCU06898T0,OTHER,0.051057,0.948943,
NCU06899T0,OTHER,0.065536,0.934464,
NCU12045T0,OTHER,0.000148,0.9998520000000001,
NCU06901T0,OTHER,0.000502,0.999498,
NCU06902T0,OTHER,0.003578,0.9964219999999999,
NCU12044T0,OTHER,0.001099,0.998901,
NCU06903T0,OTHER,0.000584,0.999416,
NCU06904T0,OTHER,0.00039,0.99961,
NCU17172T0,OTHER,0.000662,0.999338,
NCU06905T0,OTHER,0.001348,0.9986520000000001,
NCU06906T0,OTHER,0.0011539999999999999,0.9988459999999999,
NCU06907T0,OTHER,0.000965,0.999035,
NCU06907T1,OTHER,0.000965,0.999035,
NCU06907T2,OTHER,0.000965,0.999035,
NCU06907T3,OTHER,0.000965,0.999035,
NCU06908T0,OTHER,0.000813,0.999187,
NCU06910T0,SP(Sec/SPI),0.9806540000000001,0.019346000000000002,CS pos: 20-21. ATA-HQ. Pr: 0.4989
NCU06910T1,SP(Sec/SPI),0.9806540000000001,0.019346000000000002,CS pos: 20-21. ATA-HQ. Pr: 0.4989
NCU06910T2,SP(Sec/SPI),0.9806540000000001,0.019346000000000002,CS pos: 20-21. ATA-HQ. Pr: 0.4989
NCU06911T0,SP(Sec/SPI),0.9903049999999999,0.009695,CS pos: 18-19. AVA-AP. Pr: 0.4004
NCU06912T0,SP(Sec/SPI),0.9637959999999999,0.036204,CS pos: 21-22. TVA-AP. Pr: 0.6276
NCU06913T0,OTHER,0.000373,0.999627,
NCU06914T0,OTHER,0.000773,0.9992270000000001,
NCU06915T0,OTHER,0.27969,0.72031,
NCU06916T0,OTHER,0.000309,0.999691,
NCU06917T0,OTHER,0.001971,0.998029,
NCU06918T0,OTHER,0.000985,0.999015,
NCU06919T0,OTHER,0.003214,0.9967860000000001,
NCU06920T0,OTHER,0.001977,0.998023,
NCU06921T0,OTHER,0.0007740000000000001,0.9992260000000001,
NCU06922T0,OTHER,0.034355000000000004,0.9656450000000001,
